Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual (%),Variación Acumulada (%),Variación 12 Meses (%),Incidencia Mensual (%),Incidencia Acumulada (%),Incidencia 12 Meses (%),nombre_mes
2026,5,4.0,3.0,,,,SUMINISTRO DE AGUA Y SERVICIOS RELACIONADOS CON LA VIVIENDA,2.96012,115.06,0.4,1.1,5.1,0.012,0.033,0.153,5
2026,5,4.0,3.0,1.0,,,SUMINISTRO DE AGUA,1.4934,112.95,0.9,1.4,6.2,0.013,0.021,0.091,5
2026,5,4.0,3.0,1.0,1.0,,SUMINISTRO DE AGUA,1.4934,112.95,0.9,1.4,6.2,0.013,0.021,0.091,5
2026,5,4.0,3.0,1.0,1.0,1.0,SUMINISTRO DE AGUA,1.4934,112.95,0.9,1.4,6.2,0.013,0.021,0.091,5
2026,5,4.0,3.0,2.0,,,SERVICIO DE RETIRO DE BASURA,0.11045,120.52,0.0,6.2,7.2,0.0,0.007,0.008,5
2026,5,4.0,3.0,2.0,1.0,,SERVICIO DE RETIRO DE BASURA,0.11045,120.52,0.0,6.2,7.2,0.0,0.007,0.008,5
2026,5,4.0,3.0,2.0,1.0,1.0,SERVICIO DE RETIRO DE BASURA,0.11045,120.52,0.0,6.2,7.2,0.0,0.007,0.008,5
2026,5,4.0,3.0,3.0,,,GASTOS COMUNES,1.35627,116.94,-0.1,0.4,3.7,-0.001,0.005,0.053,5
2026,5,4.0,3.0,3.0,1.0,,GASTOS COMUNES,1.35627,116.94,-0.1,0.4,3.7,-0.001,0.005,0.053,5
2026,5,4.0,3.0,3.0,1.0,1.0,GASTOS COMUNES,1.35627,116.94,-0.1,0.4,3.7,-0.001,0.005,0.053,5
2026,5,4.0,4.0,,,,"SUMINISTRO DE ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES",4.70982,142.77,1.4,1.2,5.3,0.081,0.072,0.313,5
2026,5,4.0,4.0,1.0,,,SUMINISTRO DE ELECTRICIDAD,2.20959,169.29,0.5,-1.7,5.9,0.015,-0.06,0.194,5
2026,5,4.0,4.0,1.0,1.0,,SUMINISTRO DE ELECTRICIDAD,2.20959,169.29,0.5,-1.7,5.9,0.015,-0.06,0.194,5
2026,5,4.0,4.0,1.0,1.0,1.0,SUMINISTRO DE ELECTRICIDAD,2.20959,169.29,0.5,-1.7,5.9,0.015,-0.06,0.194,5
2026,5,4.0,4.0,2.0,,,GAS,1.99329,122.2,3.0,5.8,4.1,0.063,0.122,0.088,5
2026,5,4.0,4.0,2.0,1.0,,GAS POR RED,0.61726,114.98,2.3,4.0,3.2,0.014,0.025,0.02,5
2026,5,4.0,4.0,2.0,1.0,1.0,GAS POR RED,0.61726,114.98,2.3,4.0,3.2,0.014,0.025,0.02,5
2026,5,4.0,4.0,2.0,2.0,,GAS LICUADO,1.37603,125.44,3.2,6.6,4.4,0.048,0.097,0.068,5
2026,5,4.0,4.0,2.0,2.0,1.0,GAS LICUADO,1.37603,125.44,3.2,6.6,4.4,0.048,0.097,0.068,5
2026,5,4.0,4.0,3.0,,,PARAFINA,0.19404,106.78,-0.2,-0.1,10.4,0.0,0.0,0.018,5
2026,5,4.0,4.0,3.0,1.0,,PARAFINA,0.19404,106.78,-0.2,-0.1,10.4,0.0,0.0,0.018,5
2026,5,4.0,4.0,3.0,1.0,1.0,PARAFINA,0.19404,106.78,-0.2,-0.1,10.4,0.0,0.0,0.018,5
2026,5,4.0,4.0,4.0,,,OTROS COMBUSTIBLES DE USO DOMÉSTICO,0.3129,108.82,1.1,3.4,4.2,0.003,0.01,0.013,5
2026,5,4.0,4.0,4.0,1.0,,OTROS COMBUSTIBLES DE USO DOMÉSTICO,0.3129,108.82,1.1,3.4,4.2,0.003,0.01,0.013,5
2026,5,4.0,4.0,4.0,1.0,1.0,OTROS COMBUSTIBLES DE USO DOMÉSTICO,0.3129,108.82,1.1,3.4,4.2,0.003,0.01,0.013,5
2026,5,5.0,,,,,EQUIPAMIENTO Y MANTENCIÓN DEL HOGAR,6.18583,104.72,0.5,2.5,0.6,0.03,0.142,0.035,5
2026,5,5.0,1.0,,,,MUEBLES Y ARTÍCULOS PARA EL HOGAR,1.09351,100.26,2.7,5.3,0.6,0.025,0.051,0.006,5
2026,5,5.0,1.0,1.0,,,MUEBLES Y ARTÍCULOS PARA EL HOGAR,1.07218,100.03,2.7,5.4,0.5,0.025,0.05,0.005,5
2026,5,5.0,1.0,1.0,1.0,,MUEBLES PARA EL HOGAR,0.95227,100.91,2.8,5.0,1.3,0.023,0.042,0.012,5
2026,5,5.0,1.0,1.0,1.0,1.0,CAMAS,0.29902,101.28,3.1,7.3,-0.6,0.008,0.019,-0.002,5
2026,5,5.0,1.0,1.0,1.0,2.0,MUEBLES PARA LIVING,0.29349,98.78,2.6,1.6,0.4,0.007,0.004,0.001,5
2026,5,5.0,1.0,1.0,1.0,3.0,MUEBLES PARA COCINA,0.13524,100.68,4.5,2.5,3.1,0.005,0.003,0.004,5
2026,5,5.0,1.0,1.0,1.0,4.0,MUEBLES PARA COMEDOR,0.11506,105.81,-3.0,4.4,2.7,-0.003,0.005,0.003,5
2026,5,5.0,1.0,1.0,1.0,5.0,COLCHONES,0.07208,106.67,10.0,19.5,11.1,0.006,0.011,0.007,5
2026,5,5.0,1.0,1.0,1.0,6.0,MUEBLES PARA ESCRITORIO,0.03738,89.38,1.1,-0.3,-4.5,0.0,0.0,-0.001,5
2026,5,5.0,1.0,1.0,2.0,,MUEBLES PARA JARDÍN Y EXTERIORES,0.02552,99.73,5.5,31.4,2.9,0.001,0.006,0.001,5
2026,5,5.0,1.0,1.0,2.0,1.0,MUEBLES PARA JARDÍN Y EXTERIORES,0.02552,99.73,5.5,31.4,2.9,0.001,0.006,0.001,5
2026,5,5.0,1.0,1.0,3.0,,ARTÍCULOS ORNAMENTALES,0.09439,91.25,1.0,3.0,-8.5,0.001,0.002,-0.007,5
2026,5,5.0,1.0,1.0,3.0,1.0,ARTÍCULOS ORNAMENTALES,0.09439,91.25,1.0,3.0,-8.5,0.001,0.002,-0.007,5
2026,5,5.0,1.0,2.0,,,REPARACIÓN DE MUEBLES,0.02133,111.62,2.7,4.5,5.7,0.001,0.001,0.001,5
2026,5,5.0,1.0,2.0,1.0,,REPARACIÓN DE MUEBLES,0.02133,111.62,2.7,4.5,5.7,0.001,0.001,0.001,5
2026,5,5.0,1.0,2.0,1.0,1.0,REPARACIÓN DE MUEBLES,0.02133,111.62,2.7,4.5,5.7,0.001,0.001,0.001,5
2026,5,5.0,2.0,,,,TEXTILES PARA EL HOGAR,0.28002,85.4,-3.1,-1.2,-9.5,-0.007,-0.003,-0.023,5
2026,5,5.0,2.0,1.0,,,TEXTILES PARA EL HOGAR,0.28002,85.4,-3.1,-1.2,-9.5,-0.007,-0.003,-0.023,5
2026,5,5.0,2.0,1.0,1.0,,TEXTILES PARA LIVING Y COMEDOR,0.05311,87.51,-2.4,-1.0,-7.0,-0.001,0.0,-0.003,5
2026,5,5.0,2.0,1.0,1.0,1.0,TEXTILES PARA LIVING Y COMEDOR,0.05311,87.51,-2.4,-1.0,-7.0,-0.001,0.0,-0.003,5
2026,5,5.0,2.0,1.0,2.0,,TEXTILES PARA CAMA,0.14606,81.11,-4.9,-2.1,-12.0,-0.005,-0.002,-0.015,5
2026,5,5.0,2.0,1.0,2.0,1.0,TEXTILES PARA CAMA,0.14606,81.11,-4.9,-2.1,-12.0,-0.005,-0.002,-0.015,5
2026,5,5.0,2.0,1.0,3.0,,TEXTILES PARA BAÑO Y COCINA,0.08085,91.76,-0.5,0.2,-6.9,0.0,0.0,-0.005,5
2026,5,5.0,2.0,1.0,3.0,1.0,TEXTILES PARA BAÑO Y COCINA,0.08085,91.76,-0.5,0.2,-6.9,0.0,0.0,-0.005,5
2026,5,5.0,3.0,,,,ARTEFACTOS PARA EL HOGAR,1.25024,110.25,0.8,4.6,0.3,0.009,0.056,0.003,5
2026,5,5.0,3.0,1.0,,,GRANDES ARTEFACTOS ELÉCTRICOS O NO PARA EL HOGAR,0.89939,114.6,0.7,4.9,0.3,0.007,0.044,0.003,5
2026,5,5.0,3.0,1.0,1.0,,LÍNEA BLANCA,0.48005,121.27,1.2,4.1,1.8,0.006,0.021,0.01,5
2026,5,5.0,3.0,1.0,1.0,1.0,REFRIGERADORES,0.30881,131.34,1.6,5.0,3.7,0.006,0.018,0.013,5
2026,5,5.0,3.0,1.0,1.0,2.0,COCINAS,0.09,100.27,-0.6,-0.8,-2.6,0.0,-0.001,-0.002,5
2026,5,5.0,3.0,1.0,1.0,3.0,HORNOS ELÉCTRICOS Y MICROONDAS,0.08124,106.29,1.4,5.2,-1.7,0.001,0.004,-0.001,5
2026,5,5.0,3.0,1.0,2.0,,LAVADORAS,0.22099,108.68,1.4,3.0,0.6,0.003,0.006,0.001,5
2026,5,5.0,3.0,1.0,2.0,1.0,LAVADORAS,0.22099,108.68,1.4,3.0,0.6,0.003,0.006,0.001,5
2026,5,5.0,3.0,1.0,3.0,,ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR Y CALEFÓN,0.13026,109.83,-2.1,14.2,-4.5,-0.003,0.016,-0.006,5
2026,5,5.0,3.0,1.0,3.0,1.0,ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR,0.08928,116.24,-2.2,20.2,-5.5,-0.002,0.016,-0.006,5
2026,5,5.0,3.0,1.0,3.0,2.0,CALEFÓN,0.04098,95.87,-2.0,0.8,-1.7,-0.001,0.0,-0.001,5
2026,5,5.0,3.0,1.0,4.0,,ASPIRADORAS,0.03154,91.73,0.4,2.8,-3.5,0.0,0.001,-0.001,5
2026,5,5.0,3.0,1.0,4.0,1.0,ASPIRADORAS,0.03154,91.73,0.4,2.8,-3.5,0.0,0.001,-0.001,5
2026,5,5.0,3.0,1.0,5.0,,OTROS ARTEFACTOS GRANDES PARA EL HOGAR,0.03655,99.44,0.2,-0.7,-1.6,0.0,0.0,-0.001,5
2026,5,5.0,3.0,1.0,5.0,1.0,OTROS ARTEFACTOS GRANDES PARA EL HOGAR,0.03655,99.44,0.2,-0.7,-1.6,0.0,0.0,-0.001,5
2026,5,5.0,3.0,2.0,,,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.29236,97.77,0.9,3.6,-0.8,0.002,0.009,-0.002,5
2026,5,5.0,3.0,2.0,1.0,,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.29236,97.77,0.9,3.6,-0.8,0.002,0.009,-0.002,5
2026,5,5.0,3.0,2.0,1.0,1.0,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.29236,97.77,0.9,3.6,-0.8,0.002,0.009,-0.002,5
2026,5,5.0,3.0,3.0,,,REPARACIÓN DE ARTEFACTOS PARA EL HOGAR,0.05849,105.74,1.3,5.2,4.1,0.001,0.003,0.002,5
2026,5,5.0,3.0,3.0,1.0,,REPARACIÓN DE ARTEFACTOS PARA EL HOGAR,0.05849,105.74,1.3,5.2,4.1,0.001,0.003,0.002,5
2026,5,5.0,3.0,3.0,1.0,1.0,REPARACIÓN DE ARTEFACTOS PARA EL HOGAR,0.05849,105.74,1.3,5.2,4.1,0.001,0.003,0.002,5
2026,5,5.0,4.0,,,,"CRISTALERÍA, VAJILLA Y UTENSILIOS PARA EL HOGAR",0.28177,101.73,-2.1,0.3,-2.6,-0.006,0.001,-0.007,5
2026,5,5.0,4.0,1.0,,,"CRISTALERÍA, VAJILLA Y UTENSILIOS PARA EL HOGAR",0.28177,101.73,-2.1,0.3,-2.6,-0.006,0.001,-0.007,5
2026,5,5.0,4.0,1.0,1.0,,VAJILLA,0.09582,90.16,-3.2,-2.2,-7.0,-0.003,-0.002,-0.006,5
2026,5,5.0,4.0,1.0,1.0,1.0,VAJILLA,0.09582,90.16,-3.2,-2.2,-7.0,-0.003,-0.002,-0.006,5
2026,5,5.0,4.0,1.0,2.0,,UTENSILIOS DE COCINA,0.18595,107.69,-1.7,1.4,-0.6,-0.003,0.003,-0.001,5
2026,5,5.0,4.0,1.0,2.0,1.0,UTENSILIOS DE COCINA,0.18595,107.69,-1.7,1.4,-0.6,-0.003,0.003,-0.001,5
2026,5,5.0,5.0,,,,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,0.1831,96.81,-1.0,-0.5,0.3,-0.002,-0.001,0.0,5
2026,5,5.0,5.0,1.0,,,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.0755,100.99,-0.4,0.3,-1.3,0.0,0.0,-0.001,5
2026,5,5.0,5.0,1.0,1.0,,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.0755,100.99,-0.4,0.3,-1.3,0.0,0.0,-0.001,5
2026,5,5.0,5.0,1.0,1.0,1.0,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.0755,100.99,-0.4,0.3,-1.3,0.0,0.0,-0.001,5
2026,5,5.0,5.0,2.0,,,HERRAMIENTAS MANUALES Y ACCESORIOS,0.1076,93.88,-1.4,-1.1,1.4,-0.001,-0.001,0.001,5
2026,5,5.0,5.0,2.0,1.0,,HERRAMIENTAS MANUALES Y ACCESORIOS,0.03201,103.27,-0.9,0.1,-0.5,0.0,0.0,0.0,5
2026,5,5.0,5.0,2.0,1.0,1.0,HERRAMIENTAS MANUALES Y ACCESORIOS,0.03201,103.27,-0.9,0.1,-0.5,0.0,0.0,0.0,5
2026,5,5.0,5.0,2.0,2.0,,PEQUEÑOS ACCESORIOS ELÉCTRICOS,0.07559,89.9,-1.6,-1.6,2.4,-0.001,-0.001,0.001,5
2026,5,5.0,5.0,2.0,2.0,1.0,PEQUEÑOS ACCESORIOS ELÉCTRICOS,0.07559,89.9,-1.6,-1.6,2.4,-0.001,-0.001,0.001,5
2026,5,5.0,6.0,,,,BIENES Y SERVICIOS PARA LA MANTENCIÓN DEL HOGAR,3.09719,106.55,0.3,1.3,1.9,0.009,0.038,0.056,5
2026,5,5.0,6.0,1.0,,,BIENES NO DURABLES PARA EL HOGAR,1.35931,99.37,0.7,-0.3,-1.2,0.009,-0.004,-0.015,5
2026,5,5.0,6.0,1.0,1.0,,PRODUCTOS DE LIMPIEZA PARA EL HOGAR,0.82287,98.61,1.6,-0.6,-0.2,0.011,-0.004,-0.001,5
2026,5,5.0,6.0,1.0,1.0,1.0,DETERGENTES Y SUAVIZANTES PARA ROPA,0.40363,92.13,1.0,-2.4,-3.8,0.003,-0.008,-0.014,5
2026,5,5.0,6.0,1.0,1.0,2.0,DESINFECTANTES,0.14487,108.45,0.6,-1.7,10.9,0.001,-0.002,0.014,5
2026,5,5.0,6.0,1.0,1.0,3.0,ARTÍCULOS DE LIMPIEZA,0.10267,103.02,5.8,2.1,0.0,0.005,0.002,0.0,5
2026,5,5.0,6.0,1.0,1.0,4.0,LIMPIADORES MULTIUSO,0.10071,103.4,1.8,0.6,0.5,0.002,0.001,0.0,5
2026,5,5.0,6.0,1.0,1.0,5.0,LAVALOZAS,0.07099,102.22,0.3,6.4,-3.7,0.0,0.004,-0.003,5
2026,5,5.0,6.0,1.0,2.0,,OTROS BIENES NO DURABLES PARA EL HOGAR,0.53644,100.53,-0.5,0.0,-2.6,-0.003,0.0,-0.013,5
2026,5,5.0,6.0,1.0,2.0,1.0,SERVILLETAS Y TOALLAS DE PAPEL,0.22898,106.65,1.5,1.7,-1.0,0.003,0.004,-0.002,5
2026,5,5.0,6.0,1.0,2.0,2.0,BOLSAS PLÁSTICAS,0.12097,81.99,-6.6,-6.4,-14.8,-0.006,-0.006,-0.016,5
2026,5,5.0,6.0,1.0,2.0,3.0,AROMATIZADORES,0.09572,111.75,0.0,0.6,6.1,0.0,0.001,0.006,5
2026,5,5.0,6.0,1.0,2.0,4.0,CLAVOS Y TORNILLOS,0.04802,90.56,-0.2,-2.5,-4.0,0.0,-0.001,-0.002,5
2026,5,5.0,6.0,1.0,2.0,5.0,INSECTICIDAS,0.04275,106.33,1.6,7.3,2.4,0.001,0.003,0.001,5
2026,5,5.0,6.0,2.0,,,SERVICIO DOMÉSTICO,1.73788,112.17,0.0,2.4,4.1,0.0,0.042,0.071,5
2026,5,5.0,6.0,2.0,1.0,,SERVICIO DOMÉSTICO,1.73788,112.17,0.0,2.4,4.1,0.0,0.042,0.071,5
2026,5,5.0,6.0,2.0,1.0,1.0,SERVICIO DOMÉSTICO,1.73788,112.17,0.0,2.4,4.1,0.0,0.042,0.071,5
2026,5,6.0,,,,,SALUD,8.21206,112.62,0.2,2.6,5.6,0.015,0.213,0.454,5
2026,5,6.0,1.0,,,,MEDICAMENTOS Y PRODUCTOS PARA LA SALUD,3.17403,112.41,0.0,3.0,5.7,-0.001,0.094,0.178,5
2026,5,6.0,1.0,1.0,,,MEDICAMENTOS,2.45055,113.55,-0.2,2.7,6.5,-0.005,0.066,0.158,5
2026,5,6.0,1.0,1.0,1.0,,MEDICAMENTOS,2.39372,113.59,-0.2,2.7,6.6,-0.006,0.066,0.155,5
2026,5,6.0,1.0,1.0,1.0,1.0,MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO,0.58323,120.14,-0.3,5.2,11.1,-0.002,0.032,0.065,5
2026,5,6.0,1.0,1.0,1.0,2.0,MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL,0.48344,115.45,1.9,3.1,6.8,0.009,0.015,0.033,5
2026,5,6.0,1.0,1.0,1.0,3.0,MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO Y HORMONAS,0.30867,105.48,-3.3,1.3,6.4,-0.01,0.004,0.018,5
2026,5,6.0,1.0,1.0,1.0,4.0,MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO,0.25577,115.87,1.2,2.5,4.3,0.003,0.007,0.011,5
2026,5,6.0,1.0,1.0,1.0,5.0,MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR,0.21695,103.72,-1.1,-0.8,1.8,-0.002,-0.002,0.004,5
2026,5,6.0,1.0,1.0,1.0,6.0,"MEDICAMENTOS ANTIINFLAMATORIOS NO CORTICOIDES, ANTIMIGRAÑOSOS Y SISTEMA OSTEO-MUSCULAR",0.18186,109.0,-3.1,-2.0,2.7,-0.006,-0.004,0.005,5
2026,5,6.0,1.0,1.0,1.0,7.0,"MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS",0.13556,123.26,0.3,4.8,4.6,0.0,0.007,0.007,5
2026,5,6.0,1.0,1.0,1.0,8.0,"MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS",0.08144,106.93,0.3,3.9,3.4,0.0,0.003,0.003,5
2026,5,6.0,1.0,1.0,1.0,9.0,PREPARADOS OFTALMOLÓGICOS,0.07753,111.38,1.0,3.0,6.7,0.001,0.002,0.005,5
2026,5,6.0,1.0,1.0,1.0,10.0,"MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR",0.06927,107.41,0.3,3.3,7.5,0.0,0.002,0.005,5
2026,5,6.0,1.0,1.0,2.0,,PRODUCTOS HOMEOPÁTICOS,0.05683,112.08,1.1,-0.1,5.4,0.001,0.0,0.003,5
2026,5,6.0,1.0,1.0,2.0,1.0,PRODUCTOS HOMEOPÁTICOS,0.05683,112.08,1.1,-0.1,5.4,0.001,0.0,0.003,5
2026,5,6.0,1.0,2.0,,,PRODUCTOS MÉDICOS,0.17225,113.81,1.0,11.3,4.1,0.002,0.018,0.007,5
2026,5,6.0,1.0,2.0,1.0,,PRODUCTOS MÉDICOS,0.17225,113.81,1.0,11.3,4.1,0.002,0.018,0.007,5
2026,5,6.0,1.0,2.0,1.0,1.0,PRODUCTOS PARA LA CURACIÓN DE HERIDAS,0.08445,123.21,2.3,20.4,6.4,0.002,0.016,0.006,5
2026,5,6.0,1.0,2.0,1.0,2.0,PRODUCTOS DE DIAGNÓSTICO MÉDICO,0.07601,102.23,0.0,2.5,-0.5,0.0,0.002,0.0,5
2026,5,6.0,1.0,2.0,1.0,3.0,PRESERVATIVOS,0.01179,121.12,-2.0,3.2,15.5,0.0,0.0,0.002,5
2026,5,6.0,1.0,3.0,,,PRODUCTOS DE ASISTENCIA,0.55123,106.89,0.6,1.7,2.4,0.003,0.009,0.013,5
2026,5,6.0,1.0,3.0,1.0,,LENTES ÓPTICOS,0.42954,106.24,0.3,1.7,2.2,0.001,0.007,0.009,5
2026,5,6.0,1.0,3.0,1.0,1.0,LENTES ÓPTICOS,0.42954,106.24,0.3,1.7,2.2,0.001,0.007,0.009,5
2026,5,6.0,1.0,3.0,2.0,,PRODUCTOS DE ASISTENCIA PARA LA AUDICIÓN Y LA COMUNICACIÓN,0.04504,108.82,0.2,0.9,4.3,0.0,0.0,0.002,5
2026,5,6.0,1.0,3.0,2.0,1.0,PRODUCTOS DE ASISTENCIA PARA LA AUDICIÓN Y LA COMUNICACIÓN,0.04504,108.82,0.2,0.9,4.3,0.0,0.0,0.002,5
2026,5,6.0,1.0,3.0,3.0,,ARTÍCULOS ORTOPÉDICOS,0.07665,109.4,1.9,2.7,2.3,0.001,0.002,0.002,5
2026,5,6.0,1.0,3.0,3.0,1.0,ARTÍCULOS ORTOPÉDICOS,0.07665,109.4,1.9,2.7,2.3,0.001,0.002,0.002,5
2026,5,6.0,2.0,,,,SERVICIOS DE ATENCIÓN AMBULATORIA,3.5309,112.97,0.3,2.6,7.0,0.009,0.093,0.243,5
2026,5,6.0,2.0,1.0,,,SERVICIOS DENTALES,1.55736,116.57,0.0,2.7,11.1,0.0,0.044,0.168,5
2026,5,6.0,2.0,1.0,1.0,,SERVICIOS DENTALES,1.55736,116.57,0.0,2.7,11.1,0.0,0.044,0.168,5
2026,5,6.0,2.0,1.0,1.0,1.0,SERVICIOS DENTALES,1.55736,116.57,0.0,2.7,11.1,0.0,0.044,0.168,5
2026,5,6.0,2.0,2.0,,,SERVICIOS MÉDICOS,1.97354,110.13,0.5,2.6,3.9,0.009,0.049,0.075,5
2026,5,6.0,2.0,2.0,1.0,,SERVICIOS MÉDICOS,1.97354,110.13,0.5,2.6,3.9,0.009,0.049,0.075,5
2026,5,6.0,2.0,2.0,1.0,1.0,CONSULTAS MÉDICAS,1.10947,110.29,0.5,2.7,2.5,0.005,0.03,0.028,5
2026,5,6.0,2.0,2.0,1.0,2.0,PROCEDIMIENTOS E INTERVENCIONES AMBULATORIAS,0.86407,109.92,0.4,2.3,5.7,0.003,0.02,0.047,5
2026,5,6.0,3.0,,,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,111.28,0.5,1.9,2.4,0.004,0.016,0.02,5
2026,5,6.0,3.0,1.0,,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,111.28,0.5,1.9,2.4,0.004,0.016,0.02,5
2026,5,6.0,3.0,1.0,1.0,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,111.28,0.5,1.9,2.4,0.004,0.016,0.02,5
2026,5,6.0,3.0,1.0,1.0,1.0,SERVICIOS DE HOSPITALIZACIÓN,0.8414,111.28,0.5,1.9,2.4,0.004,0.016,0.02,5
2026,5,6.0,4.0,,,,SERVICIOS DE LABORATORIO Y DIAGNÓSTICO POR IMAGEN,0.66573,113.43,0.4,1.5,2.0,0.003,0.01,0.014,5
2026,5,6.0,4.0,1.0,,,SERVICIOS DE LABORATORIO Y DIAGNÓSTICO POR IMAGEN,0.66573,113.43,0.4,1.5,2.0,0.003,0.01,0.014,5
2026,5,6.0,4.0,1.0,1.0,,EXÁMENES DE IMAGENOLOGÍA Y RADIOLOGÍA,0.36317,113.92,0.3,1.5,2.2,0.001,0.006,0.008,5
2026,5,6.0,4.0,1.0,1.0,1.0,EXÁMENES DE IMAGENOLOGÍA Y RADIOLOGÍA,0.36317,113.92,0.3,1.5,2.2,0.001,0.006,0.008,5
2026,5,6.0,4.0,1.0,2.0,,EXÁMENES DE LABORATORIO CLÍNICO,0.30256,112.83,0.5,1.4,1.7,0.002,0.004,0.005,5
2026,5,6.0,4.0,1.0,2.0,1.0,EXÁMENES DE LABORATORIO CLÍNICO,0.30256,112.83,0.5,1.4,1.7,0.002,0.004,0.005,5
2026,5,7.0,,,,,TRANSPORTE,13.45108,112.99,0.6,10.2,10.1,0.083,1.284,1.291,5
2026,5,7.0,1.0,,,,ADQUISICIÓN DE VEHÍCULOS,3.9769,98.51,0.0,0.5,-1.8,0.001,0.019,-0.067,5
2026,5,7.0,1.0,1.0,,,AUTOMÓVILES,3.85913,98.56,0.0,0.5,-1.7,0.001,0.018,-0.06,5
2026,5,7.0,1.0,1.0,1.0,,AUTOMÓVILES NUEVOS,3.63561,99.4,0.0,0.6,-1.6,0.001,0.02,-0.056,5
2026,5,7.0,1.0,1.0,1.0,1.0,AUTOMÓVILES NUEVOS,3.63561,99.4,0.0,0.6,-1.6,0.001,0.02,-0.056,5
2026,5,7.0,1.0,1.0,2.0,,AUTOMÓVILES USADOS,0.22352,84.89,-0.5,-0.6,-2.6,-0.001,-0.001,-0.005,5
2026,5,7.0,1.0,1.0,2.0,1.0,AUTOMÓVILES USADOS,0.22352,84.89,-0.5,-0.6,-2.6,-0.001,-0.001,-0.005,5
2026,5,7.0,1.0,2.0,,,MOTOCICLETAS,0.08329,101.18,0.5,0.7,-2.8,0.0,0.001,-0.002,5
2026,5,7.0,1.0,2.0,1.0,,MOTOCICLETAS,0.08329,101.18,0.5,0.7,-2.8,0.0,0.001,-0.002,5
2026,5,7.0,1.0,2.0,1.0,1.0,MOTOCICLETAS,0.08329,101.18,0.5,0.7,-2.8,0.0,0.001,-0.002,5
2026,5,7.0,1.0,3.0,,,BICICLETAS,0.03448,86.09,-0.1,-1.2,-13.8,0.0,0.0,-0.004,5
2026,5,7.0,1.0,3.0,1.0,,BICICLETAS,0.03448,86.09,-0.1,-1.2,-13.8,0.0,0.0,-0.004,5
2026,5,7.0,1.0,3.0,1.0,1.0,BICICLETAS,0.03448,86.09,-0.1,-1.2,-13.8,0.0,0.0,-0.004,5
2026,5,7.0,2.0,,,,FUNCIONAMIENTO DE EQUIPOS DE TRANSPORTE PERSONAL,6.4502,121.75,0.5,20.3,18.1,0.037,1.211,1.112,5
2026,5,7.0,2.0,1.0,,,REPUESTOS Y ACCESORIOS PARA VEHÍCULOS PERSONALES,0.4555,104.15,2.6,2.6,-4.5,0.011,0.011,-0.021,5
2026,5,7.0,2.0,1.0,1.0,,NEUMÁTICOS,0.10851,108.92,0.8,-5.2,-1.4,0.001,-0.006,-0.002,5
2026,5,7.0,2.0,1.0,1.0,1.0,NEUMÁTICOS,0.10851,108.92,0.8,-5.2,-1.4,0.001,-0.006,-0.002,5
2026,5,7.0,2.0,1.0,2.0,,REPUESTOS PARA EL AUTOMÓVIL,0.27028,105.01,-0.7,2.9,-1.1,-0.002,0.007,-0.003,5
2026,5,7.0,2.0,1.0,2.0,1.0,REPUESTOS MECÁNICOS PARA EL AUTOMÓVIL,0.20463,105.09,-1.0,3.7,-1.0,-0.002,0.007,-0.002,5
2026,5,7.0,2.0,1.0,2.0,2.0,REPUESTOS ELÉCTRICOS PARA EL AUTOMÓVIL,0.06565,104.79,0.2,0.4,-1.2,0.0,0.0,-0.001,5
2026,5,7.0,2.0,1.0,3.0,,ACCESORIOS PARA VEHÍCULOS PERSONALES,0.07671,94.35,22.5,17.0,-19.7,0.012,0.01,-0.016,5
2026,5,7.0,2.0,1.0,3.0,1.0,ACCESORIOS PARA VEHÍCULOS PERSONALES,0.07671,94.35,22.5,17.0,-19.7,0.012,0.01,-0.016,5
2026,5,7.0,2.0,2.0,,,COMBUSTIBLES PARA VEHÍCULOS PERSONALES,3.88504,128.59,0.5,33.6,30.7,0.022,1.15,1.085,5
