Año,Trimestre,Trim_año,mes_año,Población en edad de trabajar (Total) - nota,Población en edad de trabajar (Total) - en miles,Fuerza de trabajo (Total) - nota,Fuerza de trabajo (Total) - en miles,Población ocupada (Total) - nota,Población ocupada (Total) - en miles,Población desocupada (Total) - nota,Población desocupada (Total) - en miles,Población desocupada (Cesantes) - nota,Población desocupada (Cesantes) - en miles,Población desocupada (Buscan trabajo por primera vez) - nota,Población desocupada (Buscan trabajo por primera vez) - en miles,Fuera de la fuerza de trabajo (Total) - nota,Fuera de la fuerza de trabajo (Total) - en miles,Fuera de la fuerza de trabajo (Iniciadores) - nota,Fuera de la fuerza de trabajo (Iniciadores) - en miles,Fuera de la fuerza de trabajo (Inactivos potencialmente activos) - nota,Fuera de la fuerza de trabajo (Inactivos potencialmente activos) - en miles,Fuera de la fuerza de trabajo (Inactivos habituales) - nota,Fuera de la fuerza de trabajo (Inactivos habituales) - en miles,Tasa de desocupación [1] - nota,Tasa de desocupación [1] - tasa (%),Tasa de ocupación [2] - nota,Tasa de ocupación [2] - tasa (%),Tasa de participación [3] - nota,Tasa de participación [3] - tasa (%)
2017,Ene - Mar,2017_Ene - Mar,01/febrero/2017,,14633.845000059739,,9127.009884203106,,8484.447492095569,,642.5623921075369,,564.8537609123034,,77.70863119523348,,5506.835115856633,,79.94651625132009,,766.4059672498084,,4660.4826323555035,,7.040228949676875,,57.97825173124994,,62.36918516060439
2017,Feb - Abr,2017_Feb - Abr,01/marzo/2017,,14655.169000395881,,9147.351504411243,,8499.903979777695,,647.4475246335483,,579.548845298857,a,67.89867933469114,,5507.817495984637,,71.55466511452374,,715.2590093941634,,4721.00382147595,,7.077977973420191,,57.999358312061,,62.41723656795868
2017,Mar - May,2017_Mar - May,01/abril/2017,,14676.365000437481,,9209.963528112696,,8535.209844954554,,674.7536831581419,,611.7005194362049,,63.053163721936976,,5466.401472324786,,62.58831561171855,,698.3885329636682,,4705.4246237494,,7.326344790601058,,58.15615681880446,,62.753709980898954
2017,Abr - Jun,2017_Abr - Jun,01/mayo/2017,,14697.658000967785,,9196.643144545033,,8524.136834317173,,672.5063102278599,,608.3072408968344,,64.19906933102541,,5501.014856422754,,61.89476109242873,,742.0297231896583,,4697.090372140668,,7.3125193579654715,,57.99656539671756,,62.57216723874966
2017,May - Jul,2017_May - Jul,01/junio/2017,,14718.872000166897,,9201.445548372432,,8537.397604901249,,664.0479434711842,,602.5242229444038,,61.52372052678043,,5517.426451794463,,61.35669750159639,,762.0900268885365,,4693.979727404331,,7.21677849399046,,58.00306983309892,,62.51461082254196
2017,Jun - Ago,2017_Jun - Ago,01/julio/2017,,14743.176000466661,,9209.661858395946,,8573.495746611072,,636.1661117848724,,573.3593311508786,,62.80678063399392,,5533.514142070717,,61.47673457241704,,778.0792787152552,,4693.958128783045,,6.9075946714038645,,58.15229870646391,,62.4672855977873
2017,Jul - Sep,2017_Jul - Sep,01/agosto/2017,,14770.248000395593,,9260.921471155341,,8613.09251124476,,647.8289599105822,,588.6379534861804,,59.191006424401714,,5509.326529240252,,59.55199903828442,,761.9027917381443,,4687.871738463824,,6.995296979121912,,58.31379751385403,,62.699837341304665
2017,Ago - Oct,2017_Ago - Oct,01/septiembre/2017,,14797.389005160361,,9270.198856256106,,8622.70351825049,,647.4953380056158,,585.062036122879,,62.433301882736814,,5527.190148904255,,68.30625235320852,,773.0626199911928,,4685.821276559854,,6.984697394799097,,58.27179048441218,,62.64753094632618
2017,Sep - Nov,2017_Sep - Nov,01/octubre/2017,,14824.509018473615,,9338.743214101112,,8712.681459376277,,626.0617547248349,,566.8576934270939,,59.20406129774103,,5485.765804372501,,61.8669895273438,,738.8311240554224,,4685.067690789736,,6.703918721948665,,58.77214178573428,,62.99529517276831
2017,Oct - Dic,2017_Oct - Dic,01/noviembre/2017,,14851.798030734872,,9379.522639247585,,8768.666856716694,,610.8557825308925,,535.5329183887084,,75.3228641421841,,5472.275391487286,,66.11888428538148,,741.5431982459075,,4664.613308955996,,6.512653213019962,,59.0411129923157,,63.154121944274
2017,Nov - Ene,2017_Nov - Ene,01/diciciembre/2017,,14878.816005353787,,9438.115290246049,,8793.922635163724,,644.1926550823244,,549.2133963644696,,94.9792587178548,,5440.700715107736,,68.97185994171583,,740.9472976196253,,4630.781557546395,,6.82543744457195,,59.10364529005159,,63.43324150826227
2018,Dic - Feb,2018_Dic - Feb,01/enero/2018,,14905.915003151658,,9449.494321481097,,8787.079741272875,,662.4145802082207,,559.5508784894013,,102.86370171881947,,5456.420681670562,,84.8864082492889,,761.9225909179695,,4609.611682503303,,7.010053212079131,,58.95028744907618,,63.39425871865717
2018,Ene - Mar,2018_Ene - Mar,01/febrero/2018,,14933.086002832652,,9456.608476107924,,8759.080752720245,,697.5277233876777,,605.6488777954629,,91.87884559221476,,5476.47752672473,,85.82790609104877,,736.0272841801275,,4654.6223364535535,,7.376087580975549,,58.65553008305676,,63.32655202222838
2018,Feb - Abr,2018_Feb - Abr,01/marzo/2018,,14960.269004918136,,9441.395486169677,,8781.083739942203,,660.3117462274731,,585.1866201542264,,75.1251260732467,,5518.873518748459,,79.62862391533638,,713.9563907019261,,4725.288504131197,,6.993793949154417,,58.696028373924655,,63.10979757827785
2018,Mar - May,2018_Mar - May,01/abril/2018,,14987.44700093574,,9465.329449299254,,8766.651220416994,,698.6782288822599,,630.7058016386021,,67.97242724365786,,5522.117551636486,,65.16694551921249,,689.5689273776728,,4767.3816787396,,7.3814464950713905,,58.493292552558486,,63.155048679793744
2018,Abr - Jun,2018_Abr - Jun,01/mayo/2018,,15014.649000457308,,9466.861697130762,,8755.548737764533,,711.3129593662296,,636.214191018885,,75.09876834734453,,5547.787303326544,,56.942055110409946,,706.6486318799131,,4784.196616336221,,7.513714492964612,,58.31337607357896,,63.050835865976126
2018,May - Jul,2018_May - Jul,01/junio/2018,,15041.679000057367,,9450.965307088372,,8708.73767252272,,742.2276345656535,,670.5080584424833,,71.71957612317024,,5590.713692968993,,54.1310779098793,,707.989957317476,,4828.592657741638,,7.853458461105249,,57.897377496817384,,62.83185079971676
2018,Jun - Ago,2018_Jun - Ago,01/julio/2018,,15069.360000241011,,9435.52958599105,,8707.194347841003,,728.3352381500456,,651.8461779797748,,76.48906017027089,,5633.830414249961,,55.50016376469657,,727.1255353355122,,4851.204715149753,,7.719071107904813,,57.780783972920844,,62.614003420451446
2018,Jul - Sep,2018_Jul - Sep,01/agosto/2018,,15097.475000202328,,9414.173857588417,,8710.907720695692,,703.2661368927263,,630.7453614243965,,72.52077546832986,,5683.30114261391,,55.93044400185928,,761.1367798864412,,4866.233918725609,,7.4702905165263065,,57.69777873835825,,62.355949305842564
2018,Ago - Oct,2018_Ago - Oct,01/septiembre/2018,,15125.725000117342,,9476.203877094917,,8773.836474712647,,702.3674023822704,,627.8588225350293,,74.508579847241,,5649.521123022424,,58.042391490177074,,741.2233049027888,,4850.255426629458,,7.41190682990658,,58.00605574043283,,62.649584578731954
2018,Sep - Nov,2018_Sep - Nov,01/octubre/2018,,15153.834000540042,,9525.405930260233,,8828.991357605104,,696.4145726551307,,604.1850101547616,a,92.22956250036906,,5628.428070279809,,53.97421847367781,,719.0922158881883,,4855.361635917943,,7.311127502112706,,58.26242624335506,,62.85805908868194
2018,Oct - Dic,2018_Oct - Dic,01/noviembre/2018,,15182.093001168334,,9600.33271603016,,8914.248460323794,,686.0842557063669,,588.5851402235784,a,97.49911548278837,,5581.760285138174,,58.146733866080055,,689.7227558144485,,4833.890795457645,,7.146463315388823,,58.71554376354959,,63.234579812489415
2018,Nov - Ene,2018_Nov - Ene,01/diciciembre/2018,,15209.999007804874,,9613.341740851201,,8927.951603260039,,685.3901375911613,,578.8502560012064,a,106.5398815899549,,5596.657266953674,,64.08261531906558,,733.5800936778057,,4798.994557956802,,7.129572172376286,,58.69791049084711,,63.20409183405076
2019,Dic - Feb,2019_Dic - Feb,01/enero/2019,,15238.230002940716,,9581.636429512477,,8907.637494962315,,673.9989345501627,,587.8188095447764,,86.1801250053863,,5656.593573428239,,77.42010860458255,,772.933566137274,,4806.239898686383,,7.034277907625186,,58.45585408044959,,62.87893297097751
2019,Ene - Mar,2019_Ene - Mar,01/febrero/2019,,15266.347000687796,,9571.748395672486,,8879.109953583637,,692.6384420888506,,607.5742140813887,,85.06422800746186,,5694.59860501531,,76.72069293207211,,765.5559046677712,,4852.322007415466,,7.236279240290118,,58.16132669579439,,62.69835472258851
2019,Feb - Abr,2019_Feb - Abr,01/marzo/2019,,15294.556000130007,,9597.056416364414,,8916.016879845169,,681.0395365192451,,598.0509466399091,,82.98858987933612,,5697.499583765592,,69.89860620409748,,720.8775602794485,,4906.723417282047,,7.096337741205429,,58.29536260986837,,62.74818580077014
2019,Mar - May,2019_Mar - May,01/abril/2019,,15322.644000055989,,9621.09962372684,,8925.274740621848,,695.824883104992,,609.1253979703648,,86.69948513462725,,5701.544376329149,,64.23597834197908,,689.2626082863538,,4948.045789700816,,7.232280199957606,,58.24892062094006,,62.7900747657629
2019,Abr - Jun,2019_Abr - Jun,01/mayo/2019,,15350.992000052564,,9620.457734392858,,8922.607756160614,,697.8499782322416,,608.6447876107322,,89.20519062150935,,5730.534265659707,,65.37228136252442,,696.7342564006873,,4968.427727896495,,7.253812630322652,,58.12398153897848,,62.6699416842893
2019,May - Jul,2019_May - Jul,01/junio/2019,,15378.955000002064,,9638.103899457696,,8910.558029202472,,727.5458702552229,,626.8625155931501,,100.68335466207287,,5740.851100544368,,64.54494680741126,,733.9313738799269,,4942.37477985703,,7.5486410796646375,,57.939944743978224,,62.6707334760808
2019,Jun - Ago,2019_Jun - Ago,01/julio/2019,,15406.713000001333,,9659.443705593805,,8928.049175676062,,731.3945299177436,,638.4210451128732,,92.97348480487048,,5747.269294407528,,61.64887340851691,,749.9822740571207,,4935.63814694189,,7.571807986149258,,57.94908476373442,,62.69633052548568
2019,Jul - Sep,2019_Jul - Sep,01/agosto/2019,,15433.915000000743,,9712.7438515882,,9000.090955345373,,712.6528962428275,,625.3481769497072,,87.30471929312029,,5721.171148412543,,59.67928962417892,,761.1768710733446,,4900.314987715019,,7.337297339786188,,58.313726331555806,,62.931173662597814
2019,Ago - Oct,2019_Ago - Oct,01/septiembre/2019,,15461.363000000578,,9686.048911951573,,8994.360428783355,,691.6884831682175,,613.8248333179557,,77.86364985026182,,5775.314088049004,,73.39661356785949,,755.2007366022327,,4946.716737878912,,7.141079809278541,,58.17314054901252,,62.64679842230735
2019,Sep - Nov,2019_Sep - Nov,01/octubre/2019,,15488.454000000462,,9722.04733163105,,9045.362864871226,,676.6844667598255,,589.002233064288,,87.6822336955374,,5766.406668369412,,82.76620378592591,,779.9271002008198,,4903.7133643826655,,6.9603082938940934,,58.400682630241576,,62.769643320313065
2019,Oct - Dic,2019_Oct - Dic,01/noviembre/2019,,15515.852999999968,,9777.751505886585,,9087.132384045819,,690.6191218407658,,594.4596257999591,,96.15949604080672,,5738.101494113383,,82.597660662821,,764.549668129316,,4890.9541653212455,,7.063169087749739,,58.566759971532576,,63.01781478521744
2019,Nov - Ene,2019_Nov - Ene,01/diciciembre/2019,,15543.05400000008,,9848.686063703433,,9115.641039495109,,733.0450242083235,,634.8830793859778,,98.16194482234577,,5694.367936296647,,71.66952557747359,,1032.4538882385639,,4590.244522480609,,7.443074329578887,,58.64768300679558,,63.36390559862548
2020,Dic - Feb,2020_Dic - Feb,01/enero/2020,,15570.35200000026,,9831.24502702146,,9063.373737067286,,767.8712899541753,,666.7137842064807,,101.1575057476945,,5739.1069729788005,,70.65973188561922,,1244.1273550578642,,4424.319886035318,,7.810519296830247,,58.20917688352283,,63.14080135774256
2020,Ene - Mar,2020_Ene - Mar,01/febrero/2020,,15597.572016866292,,9744.229315469152,,8942.424519777991,,801.8047956911606,,703.2989854683528,,98.50581022280782,,5853.3427013971395,,73.19560064174206,,1460.5282965703263,,4319.618804185071,,8.228509097361655,,57.33215727491549,,62.472731684984815
2020,Feb - Abr,2020_Feb - Abr,01/marzo/2020,,15624.834029417336,,9050.657950137123,,8235.930792019513,,814.7271581176113,,734.8042966736014,,79.92286144401,,6574.1760792802115,,58.44123368418546,,1718.3978075108337,,4797.337038085192,,9.001855584491155,,52.710516966218535,,57.92482616517515
2020,Mar - May,2020_Mar - May,01/abril/2020,,15652.08200122385,,8390.883210005266,,7450.522564524233,,940.3606454810342,,878.8128720737742,,61.54777340725993,,7261.198791218583,,38.998942730194884,,1945.1301554978597,,5277.069692990528,,11.206932833479922,,47.60084034789538,,53.60873530658207
2020,Abr - Jun,2020_Abr - Jun,01/mayo/2020,,15679.416002601174,,8136.698717024123,,7142.568285183358,,994.1304318407645,,936.3886551061828,,57.74177673458175,,7542.717285577052,,34.92551478512461,,2017.7585457272316,,5490.033225064696,,12.217859680127779,,45.5537902942203,,51.89414398899975
2020,May - Jul,2020_May - Jul,01/junio/2020,,15706.605000002644,,8138.639423575981,,7073.192524933769,,1065.4468986422119,,994.1682228557743,,71.27867578643763,,7567.9655764266645,,43.333217291682445,,1970.988065215759,,5553.644293919223,,13.09121639614392,,45.03323617632568,,51.816668360696724
2020,Jun - Ago,2020_Jun - Ago,01/julio/2020,,15729.26500000044,,8257.209767212475,,7191.413598254215,,1065.7961689582596,,993.5053852129454,,72.29078374531404,,7472.055232787966,,41.09013867384332,,1852.570857953995,,5578.394236160128,,12.907461467072046,,45.71995956743061,,52.49583987053587
2020,Jul - Sep,2020_Jul - Sep,01/agosto/2020,,15746.866000039261,,8402.63733753692,,7365.055254032671,,1037.5820835042487,,965.6913329208095,,71.89075058343924,,7344.228662502343,,51.47364713960721,,1767.4152026243794,,5525.339812738356,,12.348290683320114,,46.771562379551,,53.360696264996285
2020,Ago - Oct,2020_Ago - Oct,01/septiembre/2020,,15764.525000052416,,8671.570473072707,,7667.659398293853,,1003.9110747788518,,939.2158112007924,,64.69526357805955,,7092.95452697971,,62.097614855075236,,1526.463290064588,,5504.393622060046,,11.577038760121193,,48.6386960486812,,55.00686175475553
2020,Sep - Nov,2020_Sep - Nov,01/octubre/2020,,15782.138000001822,,8871.076017364638,,7916.723621086744,,954.3523962778942,,879.2220392350353,,75.13035704285879,,6911.061982637184,,81.18191401239324,,1334.2697637523352,,5495.610304872455,,10.758022977255548,,50.16255478874808,,56.20959604689564
2020,Oct - Dic,2020_Oct - Dic,01/noviembre/2020,,15799.928000012356,,8946.480056146329,,8026.216600751453,,920.2634553948762,,837.05973204304,,83.2037233518362,,6853.447943866027,,79.25564325068422,,1244.7254515535403,,5529.466849061803,,10.286318749044158,,50.79907073465889,,56.62354952591766
2020,Nov - Ene,2020_Nov - Ene,01/diciciembre/2020,,15817.719002955686,,9046.633788595025,,8121.419995837445,,925.213792757581,,836.7739177789398,,88.43987497864117,,6771.08521436066,,78.03461683106175,,1225.749246580557,,5467.301350949042,,10.227160890761226,,51.34381255805519,,57.19303641001954
2021,Dic - Feb,2021_Dic - Feb,01/enero/2021,,15835.398000000136,,9105.947625357749,,8167.623309441026,,938.3243159167233,,843.7809134573096,,94.54340245941368,,6729.450374642386,,81.4382062672077,,1238.9492761536997,,5409.062892221479,,10.304521336183932,,51.57826351722235,,57.503749671196594
2021,Ene - Mar,2021_Ene - Mar,01/febrero/2021,,15853.046004307873,,9089.293742438922,,8148.20556852602,,941.0881739129014,,852.5542100789677,,88.5339638339337,,6763.752261868952,,76.67599723231207,,1211.0153652254087,,5476.060899411232,,10.353809664208082,,51.398359446581075,,57.33468344171219
2021,Feb - Abr,2021_Feb - Abr,01/marzo/2021,,15870.679000032847,,9029.103295141844,,8104.128806984133,,924.9744881577116,,837.2209274071017,,87.75356075060976,,6841.575704891004,,71.70915941593204,,1210.926007816006,,5558.940537659066,,10.244367108474647,,51.06352920985523,,56.8917265299308
2021,Mar - May,2021_Mar - May,01/abril/2021,,15888.394000000064,,8938.271751650158,,8041.110471410365,,897.1612802397946,,821.5865917814398,,75.57468845835479,,6950.122248349905,,56.778982505205185,,1185.4907285430452,,5707.852537301654,,10.037301451191201,,50.60996392341688,,56.25660939456891
2021,Abr - Jun,2021_Abr - Jun,01/mayo/2021,,15906.102000000028,,8884.949607084207,,8041.191414557188,,843.758192527019,,776.8907982987582,,66.86739422826075,,7021.152392915821,,58.0669425858181,,1192.1293903987098,,5770.956059931294,,9.496488217043662,,50.55412956962789,,55.85874909568788
2021,May - Jul,2021_May - Jul,01/junio/2021,,15923.83500000003,,8948.327795689102,,8148.94779488924,,799.3800007998632,,736.7762287457862,,62.60377205407704,,6975.507204310927,,59.85731209841802,,1095.0900134112499,,5820.5598788012585,,8.933289202759962,,51.17453047516018,,56.19455235305494
2021,Jun - Ago,2021_Jun - Ago,01/julio/2021,,15939.249000000056,,9030.678447699904,,8258.77524341763,,771.9032042822741,,709.3931789484421,,62.51002533383206,,6908.5705523001525,,67.5641432559055,,994.487270965266,,5846.519138078981,,8.547566041163567,,51.81408009510109,,56.65686286537009
2021,Jul - Sep,2021_Jul - Sep,01/agosto/2021,,15952.365008708995,,9111.08184764209,,8345.239735488289,,765.8421121538009,,703.7797950444382,,62.06231710936269,,6841.2831610669045,,67.662059416947,,907.1853944338451,,5866.435707216113,,8.405611155298727,,52.313495402921816,,57.11430150117558
2021,Ago - Oct,2021_Ago - Oct,01/septiembre/2021,,15965.393013944495,,9199.519709015307,,8456.511253556706,,743.0084554586007,,675.3302786420853,,67.67817681651533,,6765.87330492919,,72.30869203604551,,863.9025136654368,,5829.662099227708,,8.076600506985928,,52.967761245655645,,57.621630115715035
2021,Sep - Nov,2021_Sep - Nov,01/octubre/2021,,15978.363002843855,,9255.049819035166,,8558.36214876742,,696.6876702677472,,630.3664306899279,,66.32123957781928,,6723.313183808687,,73.25389727262926,,844.3112810638872,,5805.748005472171,,7.527649055274091,,53.56219624778953,,57.922390531420135
2021,Oct - Dic,2021_Oct - Dic,01/noviembre/2021,,15991.432001529845,,9350.583819040077,,8678.286805695405,,672.2970133446706,,604.3325369298865,,67.96447641478417,,6640.848182489769,,73.60805681823851,,847.8446560518629,,5719.395469619667,,7.189893447890489,,54.26835323356397,,58.47246086620347
2021,Nov - Ene,2021_Nov - Ene,01/diciciembre/2021,,16004.483009143998,,9396.126199466413,,8712.89018845233,,683.2360110140838,,611.2475164543629,,71.98849455972092,,6608.356809677587,,76.98260045228659,,858.6355316715884,,5672.7386775537125,,7.271464819756076,,54.44031015231362,,58.70933909016637
2022,Dic - Feb,2022_Dic - Feb,01/enero/2022,,16017.428000000014,,9479.464381923139,,8768.644667199971,,710.8197147231664,,632.0393375916259,,78.78037713154066,,6537.963618076876,,74.77793303075772,,889.5536483336458,,5573.632036712473,,7.498521921540882,,54.74439883357031,,59.1821881885352
2022,Ene - Mar,2022_Ene - Mar,01/febrero/2022,,16030.541001579797,,9541.602350511712,,8797.56106426903,,744.0412862426805,,655.6505124088183,,88.3907738338623,,6488.938651068086,,80.55645063568551,,850.8200454853562,,5557.562154947043,,7.797865168870488,,54.880001014326574,,59.52139949345062
2022,Feb - Abr,2022_Feb - Abr,01/marzo/2022,,16043.616002089262,,9577.493269840861,,8835.47763227229,,742.0156375685707,,660.6502415227411,,81.36539604582946,,6466.1227322484,,75.07283582883649,,793.7741650229705,,5597.275731396593,,7.747493176582519,,55.071609985689626,,59.69659999711811
2022,Mar - May,2022_Mar - May,01/abril/2022,,16056.61202144756,,9604.618341814925,,8855.075870598539,,749.5424712163841,,673.5560201555851,,75.98645106079886,,6451.993679632635,,69.72222570503452,,779.8461731592918,,5602.425280768309,,7.803979757874979,,55.14909283957541,,59.817216290619655
2022,Abr - Jun,2022_Abr - Jun,01/mayo/2022,,16069.655000000606,,9587.345015051043,,8838.432075824467,,748.912939226575,,680.5537926194418,,68.35914660713323,,6482.309984949564,,61.794784434659796,,799.2145664693742,,5621.3006340455295,,7.811473750562505,,55.000758111011926,,59.661175146888226
2022,May - Jul,2022_May - Jul,01/junio/2022,,16082.690000000364,,9610.900418561801,,8849.831326644944,,761.069091916858,,693.7880402977398,,67.2810516191182,,6471.789581438564,,59.19852310568264,,829.0835906272644,,5583.507467705616,,7.9188115449306276,,55.027059071863874,,59.7592841655319
2022,Jun - Ago,2022_Jun - Ago,01/julio/2022,,16095.411000000064,,9615.76568879987,,8853.293186860883,,762.472501938987,,696.5884937276724,,65.88400821131454,,6479.645311200192,,60.042478570366875,,811.3689224595446,,5608.233910170281,,7.9293997650867265,,55.00507683128345,,59.74228113093746
2022,Jul - Sep,2022_Jul - Sep,01/agosto/2022,,16107.712000000967,,9616.731791332697,,8843.544208188978,,773.1875831437217,,708.3716502383164,,64.81593290540525,,6490.9802086682685,,63.21913904578416,,825.553322376643,,5602.207747245841,,8.040024406634434,,54.90254735240142,,59.702655419541394
2022,Ago - Oct,2022_Ago - Oct,01/septiembre/2022,,16120.185000013344,,9637.256270129312,,8869.323011241691,,767.933258887621,,703.1580901882439,,64.77516869937703,,6482.928729884032,,67.16199408068653,,834.5436680958956,,5581.22306770745,,7.968380598820756,,55.019982780807716,,59.78378207273263
2022,Sep - Nov,2022_Sep - Nov,01/octubre/2022,,16132.437000011885,,9650.164980646025,,8883.09043404208,,767.0745466039468,,701.2935388740265,,65.78100772992035,,6482.27201936586,,71.28794651251687,,853.9481511889187,,5557.035921664425,,7.948823135587422,,55.06353710871789,,59.81839557556565
2022,Oct - Dic,2022_Oct - Dic,01/noviembre/2022,,16144.885000043008,,9730.299380729035,,8965.230379936158,,765.0690007928746,,689.1566772893149,,75.91232350355966,,6414.585619313974,,64.86439193219529,,875.3811356548289,,5474.340091726949,,7.862748830812978,,55.529849732049975,,60.268619941877034
2022,Nov - Ene,2022_Nov - Ene,01/diciciembre/2022,,16157.31500006229,,9795.86332258435,,9008.545855793416,,787.3174667909328,,705.2989896616627,,82.01847712927008,,6361.451677477942,,63.75627681853362,,900.2592285492868,,5397.43617211012,,8.03724430266165,,55.7552158620333,,60.62803951366044
2023,Dic - Feb,2023_Dic - Feb,01/enero/2023,,16169.76600034,,9854.773632485514,,9030.161591210986,,824.6120412745286,,738.0922515912646,,86.51978968326398,,6314.992367854485,,67.64169315324474,,921.8776996790574,,5325.472975022183,,8.3676406179058,,55.84596333070688,,60.94567869614378
2023,Ene - Mar,2023_Ene - Mar,01/febrero/2023,,16182.118000352551,,9876.07716787254,,9006.14500812683,,869.9321597457093,,789.0642841943979,,80.86787555131131,,6306.040832480013,,62.12426605671646,,892.3286851405852,,5351.587881282711,,8.80847876093607,,55.65492111681931,,61.0308067686651
2023,Feb - Abr,2023_Feb - Abr,01/marzo/2023,,16194.58801030127,,9860.631057446872,,9006.72911416663,,853.9019432802405,,781.3729948639824,,72.5289484162581,,6333.956952854398,,57.237707344850634,,854.5811977706265,,5422.138047738921,,8.659708879741151,,55.6156730164269,,60.88843415574752
2023,Mar - May,2023_Mar - May,01/abril/2023,,16206.90800522768,,9876.146365676685,,9034.230792841201,,841.9155728354823,,774.4002214856948,,67.51535134978744,,6330.761639550996,,50.21257398354009,,840.0634346097956,,5440.48563095766,,8.524737702971423,,55.743086774646535,,60.937881318824324
2023,Abr - Jun,2023_Abr - Jun,01/mayo/2023,,16219.348003669682,,9877.419273581538,,9035.113983517234,,842.3052900643028,,773.3215747676132,,68.98371529668957,,6341.928730088142,,56.433598176323606,,875.4229735550367,,5410.072158356783,,8.527584652776252,,55.705777947874424,,60.89899095417856
2023,May - Jul,2023_May - Jul,01/junio/2023,,16231.718000211575,,9896.817253390727,,9028.647260110885,,868.1699932798434,,795.6491087830227,,72.52088449682073,,6334.900746820846,,66.72027172279772,,904.2629039918253,,5363.9175711062235,,8.772214046716904,,55.623485203434406,,60.972087201500955
2023,Jun - Ago,2023_Jun - Ago,01/julio/2023,,16244.30100140841,,9895.618127826163,,9005.442828741941,,890.1752990842217,,814.665088339943,,75.51021074427858,,6348.682873582245,,68.46540111164289,,925.2496345772506,,5354.967837893352,,8.995651283077274,,55.43755208648962,,60.9174757779248
2023,Jul - Sep,2023_Jul - Sep,01/agosto/2023,,16256.834004568376,,9906.411493811891,,9023.452188197074,,882.9593056148158,,811.3219122982237,,71.63739331659211,,6350.422510756484,,70.7922668040612,,921.1384667043671,,5358.491777248056,,8.9130085719371,,55.50559343634419,,60.9369050027088
2023,Ago - Oct,2023_Ago - Oct,01/septiembre/2023,,16269.360000028048,,9935.943268357207,,9052.988742141175,,882.9545262160333,,813.1923771221844,,69.76214909384882,,6333.416731670841,,65.6379913845898,,886.7658059569563,,5381.012934329295,,8.88646907866272,,55.644406062227205,,61.07150661329073
2023,Sep - Nov,2023_Sep - Nov,01/octubre/2023,,16281.8850000092,,10012.773356842643,,9138.416721304227,,874.3566355384162,,799.1958444688939,,75.16079106952218,,6269.111643166558,,67.76384562427977,,864.3860369850863,,5336.961760557191,,8.732412133756014,,56.126282192136,,61.49640141075179
2023,Oct - Dic,2023_Oct - Dic,01/noviembre/2023,,16294.474000009119,,10077.245924915209,,9223.13490416149,,854.1110207537197,,768.3828077614811,,85.72821299223858,,6217.22807509391,,62.22423019122443,,886.6879898891966,,5268.315855013489,,8.47563934747287,,56.60283912298322,,61.8445610757952
2023,Nov - Ene,2023_Nov - Ene,01/diciciembre/2023,,16306.89400010891,,10127.767500080323,,9273.426397283538,,854.3411027967873,,759.3420181479586,,94.99908464882867,,6179.126500028586,,64.55244472639329,,954.8031960581003,,5159.770859244092,,8.435631078517664,,56.868134405127066,,62.10727499677549
2024,Dic - Feb,2024_Dic - Feb,01/enero/2024,,16319.447000010932,,10174.90842793951,,9309.608094348869,,865.3003335906415,,771.4259106662395,,93.87442292440203,,6144.538572071421,,65.62015533970778,,1004.133344322225,,5074.785072409488,,8.504256718562635,,57.04610024066766,,62.34836528426909
2024,Ene - Mar,2024_Ene - Mar,01/febrero/2024,,16332.017000005675,,10193.230625390199,,9308.684701036518,,884.5459243536793,,793.1778846721462,,91.36803968153306,,6138.786374615477,,69.30902176140678,,979.2243456187533,,5090.253007235317,,8.677777996608596,,56.99654060507826,,62.41256438434185
2024,Feb - Abr,2024_Feb - Abr,01/marzo/2024,,16344.540000001969,,10209.53411729836,,9339.295510876927,,870.238606421434,,785.1264774443506,,85.11212897708349,,6135.005882703607,,57.51294175514804,,919.7963237979586,,5157.6966171505,,8.523783714547358,,57.140155127497025,,62.464493447335514
2024,Mar - May,2024_Mar - May,01/abril/2024,,16357.075000009354,,10177.70762385476,,9331.646959264002,,846.0606645907566,,766.4194134126435,,79.64125117811307,,6179.367376154595,,48.28127558712271,,865.9229651207895,,5265.163135446683,,8.312880423168561,,57.04960672527739,,62.222051459988656
2024,Abr - Jun,2024_Abr - Jun,01/mayo/2024,,16369.690000008693,,10170.424862338448,,9321.379687816328,,849.0451745221178,,779.9715544787318,,69.07362004338603,,6199.265137670245,,43.60191842361283,,858.7066153009073,,5296.956603945725,,8.348178035965551,,56.9429212636976,,62.1296118761751
2024,May - Jul,2024_May - Jul,01/junio/2024,,16382.117000000299,,10137.870129189134,,9257.479666746289,,880.3904624428445,,812.6718343628899,,67.71862807995464,,6244.2468708111655,,42.74319474849816,,903.8134998537444,,5297.690176208923,,8.684175780749143,,56.50966640481276,,61.88376098882061
2024,Jun - Ago,2024_Jun - Ago,01/julio/2024,,16394.524002384584,,10137.428990574472,,9235.06376362335,,902.365226951123,,833.1300930045239,,69.23513394659909,,6257.095011810113,,40.226102719990976,,931.6013575809438,,5285.267551509178,,8.9013222957233,,56.3301731863646,,61.83423799983447
2024,Jul - Sep,2024_Jul - Sep,01/agosto/2024,,16406.966002009085,,10128.900227133478,,9243.399872209944,,885.5003549235333,,810.8504911375953,,74.64986378593805,,6278.06577487561,,40.72815093464304,,957.4659729821853,,5279.871650958781,,8.742314911459385,,56.33826431454821,,61.735364270841785
